uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RN,OUTRAS,OUTRO,"60 - 69",F,3
RN,OUTRAS,OUTRO,"60 - 69",M,4
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,10
RN,OUTRAS,VIA_PUBLICA,"60 - 69",F,2
RN,OUTRAS,VIA_PUBLICA,"60 - 69",M,4
RN,COVID,DOMICILIO,"60 - 69",M,3
RN,COVID,HOSPITAL,"60 - 69",F,81
RN,COVID,HOSPITAL,"60 - 69",M,103
RN,COVID,OUTRO,"60 - 69",F,1
RN,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
RN,INDETERMINADA,DOMICILIO,"60 - 69",M,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,3
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,5
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,13
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,14
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
RN,PNEUMONIA,DOMICILIO,"60 - 69",F,1
RN,PNEUMONIA,DOMICILIO,"60 - 69",M,6
RN,PNEUMONIA,HOSPITAL,"60 - 69",F,17
RN,PNEUMONIA,HOSPITAL,"60 - 69",M,25
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
RN,SEPTICEMIA,DOMICILIO,"60 - 69",F,4
RN,SEPTICEMIA,DOMICILIO,"60 - 69",M,3
RN,SEPTICEMIA,HOSPITAL,"60 - 69",F,23
RN,SEPTICEMIA,HOSPITAL,"60 - 69",M,38
RN,SEPTICEMIA,IGNORADO,"60 - 69",F,1
RN,SRAG,HOSPITAL,"60 - 69",F,3
RN,SRAG,HOSPITAL,"60 - 69",M,6
RO,OUTRAS,DOMICILIO,"60 - 69",F,26
RO,OUTRAS,DOMICILIO,"60 - 69",M,40
RO,OUTRAS,HOSPITAL,"60 - 69",F,46
RO,OUTRAS,HOSPITAL,"60 - 69",I,1
RO,OUTRAS,HOSPITAL,"60 - 69",M,67
RO,OUTRAS,OUTRO,"60 - 69",M,8
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RO,OUTRAS,VIA_PUBLICA,"60 - 69",F,1
RO,OUTRAS,VIA_PUBLICA,"60 - 69",M,3
RO,COVID,DOMICILIO,"60 - 69",F,4
RO,COVID,DOMICILIO,"60 - 69",M,3
RO,COVID,HOSPITAL,"60 - 69",F,169
RO,COVID,HOSPITAL,"60 - 69",M,223
RO,COVID,OUTRO,"60 - 69",M,2
RO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RO,COVID,VIA_PUBLICA,"60 - 69",F,1
RO,COVID,VIA_PUBLICA,"60 - 69",M,1
RO,INDETERMINADA,DOMICILIO,"60 - 69",M,2
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,2
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,6
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,9
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,10
RO,PNEUMONIA,DOMICILIO,"60 - 69",F,1
RO,PNEUMONIA,HOSPITAL,"60 - 69",F,15
RO,PNEUMONIA,HOSPITAL,"60 - 69",M,26
RO,SEPTICEMIA,HOSPITAL,"60 - 69",F,18
RO,SEPTICEMIA,HOSPITAL,"60 - 69",M,24
RO,SRAG,HOSPITAL,"60 - 69",F,2
RO,SRAG,HOSPITAL,"60 - 69",M,1
RR,OUTRAS,DOMICILIO,"60 - 69",F,3
RR,OUTRAS,DOMICILIO,"60 - 69",M,2
RR,OUTRAS,HOSPITAL,"60 - 69",F,8
RR,OUTRAS,HOSPITAL,"60 - 69",M,11
RR,OUTRAS,OUTRO,"60 - 69",M,1
RR,OUTRAS,VIA_PUBLICA,"60 - 69",F,1
RR,COVID,HOSPITAL,"60 - 69",F,29
RR,COVID,HOSPITAL,"60 - 69",M,38
RR,COVID,OUTRO,"60 - 69",M,1
RR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,5
RR,PNEUMONIA,HOSPITAL,"60 - 69",F,2
RR,PNEUMONIA,HOSPITAL,"60 - 69",M,4
RR,SEPTICEMIA,HOSPITAL,"60 - 69",F,1
RR,SEPTICEMIA,HOSPITAL,"60 - 69",M,7
RS,OUTRAS,DOMICILIO,"60 - 69",F,183
RS,OUTRAS,DOMICILIO,"60 - 69",M,358
RS,OUTRAS,HOSPITAL,"60 - 69",F,520
RS,OUTRAS,HOSPITAL,"60 - 69",I,3
RS,OUTRAS,HOSPITAL,"60 - 69",M,698
RS,OUTRAS,IGNORADO,"60 - 69",F,16
RS,OUTRAS,IGNORADO,"60 - 69",M,16
RS,OUTRAS,OUTRO,"60 - 69",F,14
RS,OUTRAS,OUTRO,"60 - 69",M,30
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,45
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,55
RS,OUTRAS,VIA_PUBLICA,"60 - 69",F,2
RS,OUTRAS,VIA_PUBLICA,"60 - 69",M,9
RS,COVID,DOMICILIO,"60 - 69",F,15
RS,COVID,DOMICILIO,"60 - 69",M,20
RS,COVID,HOSPITAL,"60 - 69",F,699
RS,COVID,HOSPITAL,"60 - 69",M,896
RS,COVID,IGNORADO,"60 - 69",F,19
RS,COVID,IGNORADO,"60 - 69",M,17
RS,COVID,OUTRO,"60 - 69",F,2
RS,COVID,OUTRO,"60 - 69",M,2
RS,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,36
RS,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,52
RS,COVID,POSTO_SAUDE,"60 - 69",F,1
RS,COVID,VIA_PUBLICA,"60 - 69",M,1
RS,INDETERMINADA,DOMICILIO,"60 - 69",F,5
RS,INDETERMINADA,DOMICILIO,"60 - 69",M,7
RS,INDETERMINADA,HOSPITAL,"60 - 69",F,5
RS,INDETERMINADA,HOSPITAL,"60 - 69",M,2
RS,INDETERMINADA,IGNORADO,"60 - 69",M,1
RS,INDETERMINADA,OUTRO,"60 - 69",M,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,8
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,17
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,99
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,119
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,2
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,3
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,12
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,10
RS,PNEUMONIA,DOMICILIO,"60 - 69",F,3
RS,PNEUMONIA,DOMICILIO,"60 - 69",M,6
RS,PNEUMONIA,HOSPITAL,"60 - 69",F,137
RS,PNEUMONIA,HOSPITAL,"60 - 69",M,219
RS,PNEUMONIA,IGNORADO,"60 - 69",F,4
RS,PNEUMONIA,IGNORADO,"60 - 69",M,5
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,8
RS,SEPTICEMIA,DOMICILIO,"60 - 69",F,2
RS,SEPTICEMIA,DOMICILIO,"60 - 69",M,3
RS,SEPTICEMIA,HOSPITAL,"60 - 69",F,195
RS,SEPTICEMIA,HOSPITAL,"60 - 69",M,209
RS,SEPTICEMIA,IGNORADO,"60 - 69",F,2
RS,SEPTICEMIA,IGNORADO,"60 - 69",M,7
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
RS,SRAG,DOMICILIO,"60 - 69",F,1
RS,SRAG,HOSPITAL,"60 - 69",F,9
RS,SRAG,HOSPITAL,"60 - 69",M,6
SC,OUTRAS,DOMICILIO,"60 - 69",F,81
SC,OUTRAS,DOMICILIO,"60 - 69",M,164
SC,OUTRAS,HOSPITAL,"60 - 69",F,244
SC,OUTRAS,HOSPITAL,"60 - 69",M,385
SC,OUTRAS,OUTRO,"60 - 69",F,6
SC,OUTRAS,OUTRO,"60 - 69",M,11
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,9
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,22
SC,OUTRAS,VIA_PUBLICA,"60 - 69",F,2
SC,OUTRAS,VIA_PUBLICA,"60 - 69",M,8
SC,COVID,DOMICILIO,"60 - 69",F,6
SC,COVID,DOMICILIO,"60 - 69",M,7
SC,COVID,HOSPITAL,"60 - 69",F,334
SC,COVID,HOSPITAL,"60 - 69",M,499
SC,COVID,OUTRO,"60 - 69",F,1
SC,COVID,OUTRO,"60 - 69",M,3
SC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,9
SC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,10
SC,COVID,VIA_PUBLICA,"60 - 69",F,1
SC,COVID,VIA_PUBLICA,"60 - 69",M,2
SC,INDETERMINADA,DOMICILIO,"60 - 69",F,1
SC,INDETERMINADA,DOMICILIO,"60 - 69",M,5
SC,INDETERMINADA,HOSPITAL,"60 - 69",F,1
SC,INDETERMINADA,HOSPITAL,"60 - 69",M,1
SC,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,11
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,4
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,46
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,55
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
SC,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,1
SC,PNEUMONIA,DOMICILIO,"60 - 69",F,2
SC,PNEUMONIA,DOMICILIO,"60 - 69",M,2
SC,PNEUMONIA,HOSPITAL,"60 - 69",F,61
SC,PNEUMONIA,HOSPITAL,"60 - 69",M,95
SC,PNEUMONIA,OUTRO,"60 - 69",M,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
SC,SEPTICEMIA,DOMICILIO,"60 - 69",F,1
SC,SEPTICEMIA,DOMICILIO,"60 - 69",M,2
SC,SEPTICEMIA,HOSPITAL,"60 - 69",F,88
SC,SEPTICEMIA,HOSPITAL,"60 - 69",M,136
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
SC,SRAG,HOSPITAL,"60 - 69",F,5
SC,SRAG,HOSPITAL,"60 - 69",M,6
SC,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SE,OUTRAS,DOMICILIO,"60 - 69",F,15
SE,OUTRAS,DOMICILIO,"60 - 69",M,35
SE,OUTRAS,HOSPITAL,"60 - 69",F,37
SE,OUTRAS,HOSPITAL,"60 - 69",M,59
SE,OUTRAS,OUTRO,"60 - 69",F,1
SE,OUTRAS,OUTRO,"60 - 69",M,4
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,21
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,16
SE,OUTRAS,VIA_PUBLICA,"60 - 69",M,4
SE,COVID,DOMICILIO,"60 - 69",F,1
SE,COVID,HOSPITAL,"60 - 69",F,38
SE,COVID,HOSPITAL,"60 - 69",M,75
SE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SE,INDETERMINADA,DOMICILIO,"60 - 69",M,2
SE,INDETERMINADA,HOSPITAL,"60 - 69",M,2
SE,INDETERMINADA,IGNORADO,"60 - 69",F,1
SE,INDETERMINADA,OUTRO,"60 - 69",F,1
SE,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,2
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,17
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,10
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
SE,PNEUMONIA,HOSPITAL,"60 - 69",F,8
SE,PNEUMONIA,HOSPITAL,"60 - 69",M,13
SE,SEPTICEMIA,HOSPITAL,"60 - 69",F,17
SE,SEPTICEMIA,HOSPITAL,"60 - 69",M,20
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SE,SRAG,HOSPITAL,"60 - 69",F,2
SE,SRAG,HOSPITAL,"60 - 69",M,3
SP,OUTRAS,DOMICILIO,"60 - 69",F,560
SP,OUTRAS,DOMICILIO,"60 - 69",I,1
SP,OUTRAS,DOMICILIO,"60 - 69",M,1058
SP,OUTRAS,HOSPITAL,"60 - 69",F,1590
SP,OUTRAS,HOSPITAL,"60 - 69",I,6
SP,OUTRAS,HOSPITAL,"60 - 69",M,2331
SP,OUTRAS,IGNORADO,"60 - 69",F,9
SP,OUTRAS,IGNORADO,"60 - 69",I,24
SP,OUTRAS,IGNORADO,"60 - 69",M,15
SP,OUTRAS,OUTRO,"60 - 69",F,53
SP,OUTRAS,OUTRO,"60 - 69",M,132
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,146
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,229
SP,OUTRAS,POSTO_SAUDE,"60 - 69",F,6
SP,OUTRAS,POSTO_SAUDE,"60 - 69",M,10
SP,OUTRAS,VIA_PUBLICA,"60 - 69",F,13
SP,OUTRAS,VIA_PUBLICA,"60 - 69",M,76
SP,COVID,DOMICILIO,"60 - 69",F,24
SP,COVID,DOMICILIO,"60 - 69",M,51
SP,COVID,HOSPITAL,"60 - 69",F,2035
SP,COVID,HOSPITAL,"60 - 69",M,2756
SP,COVID,IGNORADO,"60 - 69",F,5
SP,COVID,IGNORADO,"60 - 69",M,5
SP,COVID,OUTRO,"60 - 69",F,19
SP,COVID,OUTRO,"60 - 69",M,10
SP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,52
SP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,60
SP,COVID,POSTO_SAUDE,"60 - 69",F,1
SP,COVID,POSTO_SAUDE,"60 - 69",M,1
SP,COVID,VIA_PUBLICA,"60 - 69",F,1
SP,COVID,VIA_PUBLICA,"60 - 69",M,1
SP,INDETERMINADA,DOMICILIO,"60 - 69",F,15
SP,INDETERMINADA,DOMICILIO,"60 - 69",M,27
SP,INDETERMINADA,HOSPITAL,"60 - 69",F,9
SP,INDETERMINADA,HOSPITAL,"60 - 69",M,7
SP,INDETERMINADA,OUTRO,"60 - 69",M,4
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SP,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,3
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,34
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,46
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,366
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,434
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,8
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,9
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,31
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,42
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",F,1
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,2
SP,PNEUMONIA,DOMICILIO,"60 - 69",F,13
SP,PNEUMONIA,DOMICILIO,"60 - 69",M,19
SP,PNEUMONIA,HOSPITAL,"60 - 69",F,594
SP,PNEUMONIA,HOSPITAL,"60 - 69",M,909
SP,PNEUMONIA,IGNORADO,"60 - 69",F,1
SP,PNEUMONIA,IGNORADO,"60 - 69",M,3
SP,PNEUMONIA,OUTRO,"60 - 69",F,8
SP,PNEUMONIA,OUTRO,"60 - 69",M,7
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,24
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,34
SP,PNEUMONIA,POSTO_SAUDE,"60 - 69",F,1
SP,PNEUMONIA,POSTO_SAUDE,"60 - 69",M,1
SP,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,2
SP,SEPTICEMIA,DOMICILIO,"60 - 69",F,6
SP,SEPTICEMIA,DOMICILIO,"60 - 69",M,9
SP,SEPTICEMIA,HOSPITAL,"60 - 69",F,688
SP,SEPTICEMIA,HOSPITAL,"60 - 69",M,771
SP,SEPTICEMIA,IGNORADO,"60 - 69",F,2
SP,SEPTICEMIA,IGNORADO,"60 - 69",M,2
SP,SEPTICEMIA,OUTRO,"60 - 69",F,5
SP,SEPTICEMIA,OUTRO,"60 - 69",M,6
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,28
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,29
SP,SEPTICEMIA,POSTO_SAUDE,"60 - 69",F,1
SP,SRAG,DOMICILIO,"60 - 69",M,3
SP,SRAG,HOSPITAL,"60 - 69",F,33
SP,SRAG,HOSPITAL,"60 - 69",M,56
SP,SRAG,OUTRO,"60 - 69",M,2
SP,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SP,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
TO,OUTRAS,DOMICILIO,"60 - 69",F,13
TO,OUTRAS,DOMICILIO,"60 - 69",M,31
TO,OUTRAS,HOSPITAL,"60 - 69",F,20
TO,OUTRAS,HOSPITAL,"60 - 69",M,33
TO,OUTRAS,OUTRO,"60 - 69",M,3
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
TO,OUTRAS,VIA_PUBLICA,"60 - 69",F,1
TO,OUTRAS,VIA_PUBLICA,"60 - 69",M,4
TO,COVID,DOMICILIO,"60 - 69",M,1
TO,COVID,HOSPITAL,"60 - 69",F,31
TO,COVID,HOSPITAL,"60 - 69",M,47
TO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
TO,COVID,VIA_PUBLICA,"60 - 69",M,1
TO,INDETERMINADA,DOMICILIO,"60 - 69",M,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,4
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,3
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
TO,PNEUMONIA,HOSPITAL,"60 - 69",F,4
TO,PNEUMONIA,HOSPITAL,"60 - 69",M,16
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
TO,SEPTICEMIA,HOSPITAL,"60 - 69",F,10
TO,SEPTICEMIA,HOSPITAL,"60 - 69",M,15
AC,OUTRAS,DOMICILIO,"70 - 79",F,7
AC,OUTRAS,DOMICILIO,"70 - 79",M,17
AC,OUTRAS,HOSPITAL,"70 - 79",F,15
AC,OUTRAS,HOSPITAL,"70 - 79",M,12
AC,OUTRAS,IGNORADO,"70 - 79",M,1
AC,OUTRAS,OUTRO,"70 - 79",F,1
AC,OUTRAS,OUTRO,"70 - 79",M,2
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AC,OUTRAS,VIA_PUBLICA,"70 - 79",F,2
AC,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
AC,COVID,DOMICILIO,"70 - 79",F,1
AC,COVID,DOMICILIO,"70 - 79",M,3
AC,COVID,HOSPITAL,"70 - 79",F,42
AC,COVID,HOSPITAL,"70 - 79",M,62
AC,COVID,OUTRO,"70 - 79",M,1
AC,INDETERMINADA,DOMICILIO,"70 - 79",M,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,5
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,4
AC,PNEUMONIA,DOMICILIO,"70 - 79",F,1
AC,PNEUMONIA,HOSPITAL,"70 - 79",F,17
AC,PNEUMONIA,HOSPITAL,"70 - 79",M,16
AC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AC,SEPTICEMIA,HOSPITAL,"70 - 79",F,9
AC,SEPTICEMIA,HOSPITAL,"70 - 79",M,6
AC,SRAG,HOSPITAL,"70 - 79",F,5
AL,OUTRAS,DOMICILIO,"70 - 79",F,53
AL,OUTRAS,DOMICILIO,"70 - 79",M,73
AL,OUTRAS,HOSPITAL,"70 - 79",F,72
AL,OUTRAS,HOSPITAL,"70 - 79",M,73
AL,OUTRAS,IGNORADO,"70 - 79",F,1
AL,OUTRAS,OUTRO,"70 - 79",F,2
AL,OUTRAS,OUTRO,"70 - 79",M,2
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
AL,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
AL,OUTRAS,VIA_PUBLICA,"70 - 79",M,4
AL,COVID,HOSPITAL,"70 - 79",F,92
AL,COVID,HOSPITAL,"70 - 79",M,88
AL,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
AL,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,9
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,8
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,19
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,18
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AL,PNEUMONIA,DOMICILIO,"70 - 79",F,2
AL,PNEUMONIA,DOMICILIO,"70 - 79",M,2
AL,PNEUMONIA,HOSPITAL,"70 - 79",F,28
AL,PNEUMONIA,HOSPITAL,"70 - 79",M,42
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AL,SEPTICEMIA,DOMICILIO,"70 - 79",F,3
AL,SEPTICEMIA,HOSPITAL,"70 - 79",F,36
AL,SEPTICEMIA,HOSPITAL,"70 - 79",M,39
AL,SRAG,HOSPITAL,"70 - 79",F,2
AL,SRAG,HOSPITAL,"70 - 79",M,8
AM,OUTRAS,DOMICILIO,"70 - 79",F,64
AM,OUTRAS,DOMICILIO,"70 - 79",M,106
AM,OUTRAS,HOSPITAL,"70 - 79",F,72
AM,OUTRAS,HOSPITAL,"70 - 79",M,94
AM,OUTRAS,OUTRO,"70 - 79",F,7
AM,OUTRAS,OUTRO,"70 - 79",M,2
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AM,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
AM,OUTRAS,VIA_PUBLICA,"70 - 79",M,2
AM,COVID,DOMICILIO,"70 - 79",F,17
AM,COVID,DOMICILIO,"70 - 79",M,28
AM,COVID,HOSPITAL,"70 - 79",F,418
AM,COVID,HOSPITAL,"70 - 79",M,489
AM,COVID,OUTRO,"70 - 79",F,11
AM,COVID,OUTRO,"70 - 79",M,12
AM,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
AM,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
AM,INDETERMINADA,DOMICILIO,"70 - 79",F,6
AM,INDETERMINADA,DOMICILIO,"70 - 79",M,6
AM,INDETERMINADA,HOSPITAL,"70 - 79",F,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,4
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,3
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,11
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,22
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,3
AM,PNEUMONIA,DOMICILIO,"70 - 79",F,4
AM,PNEUMONIA,DOMICILIO,"70 - 79",M,8
AM,PNEUMONIA,HOSPITAL,"70 - 79",F,64
AM,PNEUMONIA,HOSPITAL,"70 - 79",M,80
AM,PNEUMONIA,OUTRO,"70 - 79",F,2
AM,PNEUMONIA,OUTRO,"70 - 79",M,2
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AM,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
AM,SEPTICEMIA,DOMICILIO,"70 - 79",F,2
AM,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
AM,SEPTICEMIA,HOSPITAL,"70 - 79",F,27
AM,SEPTICEMIA,HOSPITAL,"70 - 79",M,25
AM,SEPTICEMIA,OUTRO,"70 - 79",M,1
AM,SRAG,DOMICILIO,"70 - 79",F,1
AM,SRAG,DOMICILIO,"70 - 79",M,5
AM,SRAG,HOSPITAL,"70 - 79",F,73
AM,SRAG,HOSPITAL,"70 - 79",M,60
AM,SRAG,OUTRO,"70 - 79",F,2
AM,SRAG,OUTRO,"70 - 79",M,1
AM,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
AP,OUTRAS,DOMICILIO,"70 - 79",F,3
AP,OUTRAS,DOMICILIO,"70 - 79",M,5
AP,OUTRAS,HOSPITAL,"70 - 79",F,9
AP,OUTRAS,HOSPITAL,"70 - 79",M,13
AP,COVID,HOSPITAL,"70 - 79",F,12
AP,COVID,HOSPITAL,"70 - 79",M,18
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,2
